arquivo	palavra	label
AP771420167080008PA.txt	apelo	O
AP771420167080008PA.txt	defensivo	O
AP771420167080008PA.txt	e	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	no	O
AP771420167080008PA.txt	mérito	O
AP771420167080008PA.txt	rebateu	O
AP771420167080008PA.txt	os	O
AP771420167080008PA.txt	argumentos	O
AP771420167080008PA.txt	esposados	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	colocando	O
AP771420167080008PA.txt	ter	O
AP771420167080008PA.txt	restado	O
AP771420167080008PA.txt	devidamente	O
AP771420167080008PA.txt	provada	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	conduta	O
AP771420167080008PA.txt	delituosa	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	razão	O
AP771420167080008PA.txt	pela	O
AP771420167080008PA.txt	qual	O
AP771420167080008PA.txt	pugnou	O
AP771420167080008PA.txt	pelo	O
AP771420167080008PA.txt	não	O
AP771420167080008PA.txt	conhecimento	O
AP771420167080008PA.txt	do	O
AP771420167080008PA.txt	recurso	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	Em	O
AP771420167080008PA.txt	caso	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	conhecimento	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	pediu	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	manutenção	O
AP771420167080008PA.txt	integral	O
AP771420167080008PA.txt	da	O
AP771420167080008PA.txt	Sentença	O
AP771420167080008PA.txt	condenatória	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	Nesta	O
AP771420167080008PA.txt	instância	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	o	O
AP771420167080008PA.txt	Subprocurador-Geral	O
AP771420167080008PA.txt	da	O
AP771420167080008PA.txt	Justiça	O
AP771420167080008PA.txt	Militar	O
AP771420167080008PA.txt	Dr.	O
AP771420167080008PA.txt	Claúdio	B-PESSOA
AP771420167080008PA.txt	Roberto	I-PESSOA
AP771420167080008PA.txt	de	I-PESSOA
AP771420167080008PA.txt	Bortolli	I-PESSOA
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	em	O
AP771420167080008PA.txt	parecer	O
AP771420167080008PA.txt	(	O
AP771420167080008PA.txt	fls	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	215/219	O
AP771420167080008PA.txt	)	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	manifestou-se	O
AP771420167080008PA.txt	pelo	O
AP771420167080008PA.txt	não	O
AP771420167080008PA.txt	conhecimento	O
AP771420167080008PA.txt	do	O
AP771420167080008PA.txt	recurso	O
AP771420167080008PA.txt	em	O
AP771420167080008PA.txt	virtude	O
AP771420167080008PA.txt	do	O
AP771420167080008PA.txt	não	O
AP771420167080008PA.txt	atendimento	O
AP771420167080008PA.txt	dos	O
AP771420167080008PA.txt	requisitos	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	admissibilidade	O
AP771420167080008PA.txt	e	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	no	O
AP771420167080008PA.txt	mérito	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	pela	O
AP771420167080008PA.txt	preservação	O
AP771420167080008PA.txt	da	O
AP771420167080008PA.txt	Sentença	O
AP771420167080008PA.txt	hostilizada	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	por	O
AP771420167080008PA.txt	seus	O
AP771420167080008PA.txt	próprios	O
AP771420167080008PA.txt	e	O
AP771420167080008PA.txt	jurídicos	O
AP771420167080008PA.txt	fundamentos	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	É	O
AP771420167080008PA.txt	o	O
AP771420167080008PA.txt	Relatório	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	VOTO	O
AP771420167080008PA.txt	PRELIMINAR	O
AP771420167080008PA.txt	DE	O
AP771420167080008PA.txt	INTEMPESTIVIDADE	O
AP771420167080008PA.txt	DO	O
AP771420167080008PA.txt	RECURSO	O
AP771420167080008PA.txt	DA	O
AP771420167080008PA.txt	DEFESA	O
AP771420167080008PA.txt	Suscitou	O
AP771420167080008PA.txt	o	O
AP771420167080008PA.txt	Parquet	B-ORGANIZACAO
AP771420167080008PA.txt	castrense	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	forma	O
AP771420167080008PA.txt	preambular	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	o	O
AP771420167080008PA.txt	não	O
AP771420167080008PA.txt	conhecimento	O
AP771420167080008PA.txt	do	O
AP771420167080008PA.txt	Recurso	O
AP771420167080008PA.txt	em	O
AP771420167080008PA.txt	decorrência	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	suposta	O
AP771420167080008PA.txt	intempestividade	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	Para	O
AP771420167080008PA.txt	tal	O
AP771420167080008PA.txt	análise	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	imprescindível	O
AP771420167080008PA.txt	o	O
AP771420167080008PA.txt	conhecimento	O
AP771420167080008PA.txt	e	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	observância	O
AP771420167080008PA.txt	do	O
AP771420167080008PA.txt	disposto	O
AP771420167080008PA.txt	no	O
AP771420167080008PA.txt	art	B-LEGISLACAO
AP771420167080008PA.txt	.	I-LEGISLACAO
AP771420167080008PA.txt	529	I-LEGISLACAO
AP771420167080008PA.txt	do	I-LEGISLACAO
AP771420167080008PA.txt	CPPM	I-LEGISLACAO
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	o	O
AP771420167080008PA.txt	qual	O
AP771420167080008PA.txt	dispõe	O
AP771420167080008PA.txt	:	O
AP771420167080008PA.txt	''	O
AP771420167080008PA.txt	Art	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	529	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	A	O
AP771420167080008PA.txt	apelação	O
AP771420167080008PA.txt	será	O
AP771420167080008PA.txt	interposta	O
AP771420167080008PA.txt	por	O
AP771420167080008PA.txt	petição	O
AP771420167080008PA.txt	escrita	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	dentro	O
AP771420167080008PA.txt	do	O
AP771420167080008PA.txt	prazo	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	cinco	O
AP771420167080008PA.txt	dias	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	contados	O
AP771420167080008PA.txt	da	O
AP771420167080008PA.txt	data	O
AP771420167080008PA.txt	da	O
AP771420167080008PA.txt	intimação	O
AP771420167080008PA.txt	da	O
AP771420167080008PA.txt	sentença	O
AP771420167080008PA.txt	ou	O
AP771420167080008PA.txt	da	O
AP771420167080008PA.txt	sua	O
AP771420167080008PA.txt	leitura	O
AP771420167080008PA.txt	em	O
AP771420167080008PA.txt	pública	O
AP771420167080008PA.txt	audiência	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	na	O
AP771420167080008PA.txt	presença	O
AP771420167080008PA.txt	das	O
AP771420167080008PA.txt	partes	O
AP771420167080008PA.txt	ou	O
AP771420167080008PA.txt	seus	O
AP771420167080008PA.txt	procuradores	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	''	O
AP771420167080008PA.txt	Total	O
AP771420167080008PA.txt	razão	O
AP771420167080008PA.txt	assiste	O
AP771420167080008PA.txt	ao	O
AP771420167080008PA.txt	Órgão	O
AP771420167080008PA.txt	ministerial	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	In	O
AP771420167080008PA.txt	casu	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	constatou-se	O
AP771420167080008PA.txt	que	O
AP771420167080008PA.txt	o	O
AP771420167080008PA.txt	apelante	O
AP771420167080008PA.txt	e	O
AP771420167080008PA.txt	seu	O
AP771420167080008PA.txt	advogado	O
AP771420167080008PA.txt	foram	O
AP771420167080008PA.txt	intimados	O
AP771420167080008PA.txt	na	O
AP771420167080008PA.txt	data	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	publicação	O
AP771420167080008PA.txt	da	O
AP771420167080008PA.txt	Sentença	O
AP771420167080008PA.txt	hostilizada	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	isto	O
AP771420167080008PA.txt	é	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	em	O
AP771420167080008PA.txt	13/6/2017	B-TEMPO
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	em	O
AP771420167080008PA.txt	virtude	O
AP771420167080008PA.txt	da	O
AP771420167080008PA.txt	leitura	O
AP771420167080008PA.txt	do	O
AP771420167080008PA.txt	Decisum	O
AP771420167080008PA.txt	em	O
AP771420167080008PA.txt	audiência	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	Na	O
AP771420167080008PA.txt	ocasião	O
AP771420167080008PA.txt	não	O
AP771420167080008PA.txt	manifestaram	O
AP771420167080008PA.txt	o	O
AP771420167080008PA.txt	desejo	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	recorrer	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	conforme	O
AP771420167080008PA.txt	se	O
AP771420167080008PA.txt	depreende	O
AP771420167080008PA.txt	da	O
AP771420167080008PA.txt	aposição	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	assinaturas	O
AP771420167080008PA.txt	à	O
AP771420167080008PA.txt	fl	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	176	O
AP771420167080008PA.txt	e	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	bem	O
AP771420167080008PA.txt	assim	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	da	O
AP771420167080008PA.txt	ata	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	fls	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	177/178	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	Paralelamente	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	verifica-se	O
AP771420167080008PA.txt	que	O
AP771420167080008PA.txt	o	O
AP771420167080008PA.txt	cartório	O
AP771420167080008PA.txt	da	O
AP771420167080008PA.txt	Auditoria	O
AP771420167080008PA.txt	da	O
AP771420167080008PA.txt	8ª	B-ORGANIZACAO
AP771420167080008PA.txt	CJM	I-ORGANIZACAO
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	após	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	vista	O
AP771420167080008PA.txt	ministerial	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	realizou	O
AP771420167080008PA.txt	nova	O
AP771420167080008PA.txt	intimação	O
AP771420167080008PA.txt	do	O
AP771420167080008PA.txt	Defensor	O
AP771420167080008PA.txt	constituído	O
AP771420167080008PA.txt	do	O
AP771420167080008PA.txt	inteiro	O
AP771420167080008PA.txt	teor	O
AP771420167080008PA.txt	da	O
AP771420167080008PA.txt	Sentença	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	como	O
AP771420167080008PA.txt	vê	O
AP771420167080008PA.txt	na	O
AP771420167080008PA.txt	certidão	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	fl	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	181	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	22/6/2017	B-TEMPO
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	Desta	O
AP771420167080008PA.txt	feita	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	porquanto	O
AP771420167080008PA.txt	detectada	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	dupla	O
AP771420167080008PA.txt	intimação	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	considero	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	mais	O
AP771420167080008PA.txt	recente	O
AP771420167080008PA.txt	para	O
AP771420167080008PA.txt	fins	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	aferir	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	tempestividade	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	saber	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	22/6/2017	B-TEMPO
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	eis	O
AP771420167080008PA.txt	que	O
AP771420167080008PA.txt	mais	O
AP771420167080008PA.txt	favorável	O
AP771420167080008PA.txt	ao	O
AP771420167080008PA.txt	apelante	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	Certo	O
AP771420167080008PA.txt	é	O
AP771420167080008PA.txt	que	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	interposição	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	apelos	O
AP771420167080008PA.txt	deve	O
AP771420167080008PA.txt	atender	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	sistemática	O
AP771420167080008PA.txt	processual	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	contagem	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	prazos	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	qual	O
AP771420167080008PA.txt	seja	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	exclui-se	O
AP771420167080008PA.txt	o	O
AP771420167080008PA.txt	dia	O
AP771420167080008PA.txt	da	O
AP771420167080008PA.txt	intimação	O
AP771420167080008PA.txt	e	O
AP771420167080008PA.txt	inicia-se	O
AP771420167080008PA.txt	o	O
AP771420167080008PA.txt	cômputo	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	partir	O
AP771420167080008PA.txt	do	O
AP771420167080008PA.txt	dia	O
AP771420167080008PA.txt	útil	O
AP771420167080008PA.txt	subsequente	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	esta	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	No	O
AP771420167080008PA.txt	caso	O
AP771420167080008PA.txt	em	O
AP771420167080008PA.txt	tela	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	tem-se	O
AP771420167080008PA.txt	que	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	contagem	O
AP771420167080008PA.txt	dos	O
AP771420167080008PA.txt	5	O
AP771420167080008PA.txt	(	O
AP771420167080008PA.txt	cinco	O
AP771420167080008PA.txt	)	O
AP771420167080008PA.txt	dias	O
AP771420167080008PA.txt	estabelecidos	O
AP771420167080008PA.txt	pelo	O
AP771420167080008PA.txt	art	B-LEGISLACAO
AP771420167080008PA.txt	.	I-LEGISLACAO
AP771420167080008PA.txt	529	I-LEGISLACAO
AP771420167080008PA.txt	do	I-LEGISLACAO
AP771420167080008PA.txt	CPPM	I-LEGISLACAO
AP771420167080008PA.txt	iniciou-se	O
AP771420167080008PA.txt	no	O
AP771420167080008PA.txt	dia	O
AP771420167080008PA.txt	23/6/2017	B-TEMPO
AP771420167080008PA.txt	(	O
AP771420167080008PA.txt	sexta-feira	B-TEMPO
AP771420167080008PA.txt	)	O
AP771420167080008PA.txt	e	O
AP771420167080008PA.txt	findou-se	O
AP771420167080008PA.txt	em	O
AP771420167080008PA.txt	27/6/2017	B-TEMPO
AP771420167080008PA.txt	(	O
AP771420167080008PA.txt	terça-feira	B-TEMPO
AP771420167080008PA.txt	)	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	Destaca-se	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	inexistência	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	qualquer	O
AP771420167080008PA.txt	causa	O
AP771420167080008PA.txt	interruptiva	O
AP771420167080008PA.txt	do	O
AP771420167080008PA.txt	lapso	O
AP771420167080008PA.txt	temporal	O
AP771420167080008PA.txt	referente	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	esse	O
AP771420167080008PA.txt	período	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	A	O
AP771420167080008PA.txt	Apelação	O
AP771420167080008PA.txt	foi	O
AP771420167080008PA.txt	protocolizada	O
AP771420167080008PA.txt	em	O
AP771420167080008PA.txt	Juízo	O
AP771420167080008PA.txt	apenas	O
AP771420167080008PA.txt	no	O
AP771420167080008PA.txt	dia	O
AP771420167080008PA.txt	29/6/2017	B-TEMPO
AP771420167080008PA.txt	(	O
AP771420167080008PA.txt	quinta-feira	B-TEMPO
AP771420167080008PA.txt	)	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	conforme	O
AP771420167080008PA.txt	registro	O
AP771420167080008PA.txt	JMU	O
AP771420167080008PA.txt	na	O
AP771420167080008PA.txt	petição	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	fl	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	182	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	Logo	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	in	O
AP771420167080008PA.txt	spécie	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	aplica-se	O
AP771420167080008PA.txt	o	O
AP771420167080008PA.txt	brocado	O
AP771420167080008PA.txt	jurídico	O
AP771420167080008PA.txt	dormientibus	O
AP771420167080008PA.txt	non	O
AP771420167080008PA.txt	succurrit	O
AP771420167080008PA.txt	Jus	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	Deixou	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	fato	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	Defesa	O
AP771420167080008PA.txt	transcorrer	O
AP771420167080008PA.txt	in	O
AP771420167080008PA.txt	albis	O
AP771420167080008PA.txt	o	O
AP771420167080008PA.txt	lapso	O
AP771420167080008PA.txt	temporal	O
AP771420167080008PA.txt	para	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	interposição	O
AP771420167080008PA.txt	do	O
AP771420167080008PA.txt	recurso	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	tendo	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	em	O
AP771420167080008PA.txt	consequência	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	ocorrido	O
AP771420167080008PA.txt	o	O
AP771420167080008PA.txt	trânsito	O
AP771420167080008PA.txt	em	O
AP771420167080008PA.txt	julgado	O
AP771420167080008PA.txt	da	O
AP771420167080008PA.txt	sentença	O
AP771420167080008PA.txt	para	O
AP771420167080008PA.txt	o	O
AP771420167080008PA.txt	réu	O
AP771420167080008PA.txt	em	O
AP771420167080008PA.txt	28/6/2017	B-TEMPO
AP771420167080008PA.txt	(	O
AP771420167080008PA.txt	quarta-feira	B-TEMPO
AP771420167080008PA.txt	)	O
AP771420167080008PA.txt	.	O
AP771420167080008PA.txt	Pelo	O
AP771420167080008PA.txt	exposto	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	em	O
AP771420167080008PA.txt	face	O
AP771420167080008PA.txt	do	O
AP771420167080008PA.txt	não	O
AP771420167080008PA.txt	atendimento	O
AP771420167080008PA.txt	dos	O
AP771420167080008PA.txt	requisitos	O
AP771420167080008PA.txt	de	O
AP771420167080008PA.txt	admissibilidade	O
AP771420167080008PA.txt	,	O
AP771420167080008PA.txt	acolho	O
AP771420167080008PA.txt	a	O
AP771420167080008PA.txt	preliminar	O
AP771420167080008PA.txt	suscitada	O
AP771420167080008PA.txt	pelo	O
AP771420167080008PA.txt	Ministério	B-ORGANIZACAO
AP771420167080008PA.txt	Público	I-ORGANIZACAO
AP771420167080008PA.txt	Militar	I-ORGANIZACAO
AP771420167080008PA.txt	e	O
AP771420167080008PA.txt	não	O
AP771420167080008PA.txt	conheço	O
AP771420167080008PA.txt	o	O
AP771420167080008PA.txt	Recurso	O
AP771420167080008PA.txt	interposto	O
AP771420167080008PA.txt	pela	O
AP771420167080008PA.txt	Defesa	O
AP771420167080008PA.txt	.	O
CP32320177080008PA.txt	STM/SEJUÕ	B-ORGANIZACAO
CP32320177080008PA.txt	0	O
CP32320177080008PA.txt	0	O
CP32320177080008PA.txt	0	O
CP32320177080008PA.txt	H	O
CP32320177080008PA.txt	5	O
CP32320177080008PA.txt	fc	O
CP32320177080008PA.txt	SUPERIOR	B-ORGANIZACAO
CP32320177080008PA.txt	TRIBUNAL	I-ORGANIZACAO
CP32320177080008PA.txt	MILITAR	I-ORGANIZACAO
CP32320177080008PA.txt	|p-	O
CP32320177080008PA.txt	-____	O
CP32320177080008PA.txt	Secretaria	O
CP32320177080008PA.txt	Judiciária	O
CP32320177080008PA.txt	Coordenadoria	O
CP32320177080008PA.txt	de	O
CP32320177080008PA.txt	Acórdãos	O
CP32320177080008PA.txt	e	O
CP32320177080008PA.txt	Jurisprudência	O
CP32320177080008PA.txt	EXTRATO	O
CP32320177080008PA.txt	DA	O
CP32320177080008PA.txt	ATA	O
CP32320177080008PA.txt	P	O
CP32320177080008PA.txt	A	O
CP32320177080008PA.txt	16a	O
CP32320177080008PA.txt	SESSÃO	O
CP32320177080008PA.txt	P	O
CP32320177080008PA.txt	E	O
CP32320177080008PA.txt	JULGAMENTO	O
CP32320177080008PA.txt	.	O
CP32320177080008PA.txt	EM	O
CP32320177080008PA.txt	23	B-TEMPO
CP32320177080008PA.txt	DE	I-TEMPO
CP32320177080008PA.txt	MARCO	I-TEMPO
CP32320177080008PA.txt	DE	I-TEMPO
CP32320177080008PA.txt	2017	I-TEMPO
CP32320177080008PA.txt	Presidência	O
CP32320177080008PA.txt	do	O
CP32320177080008PA.txt	Ministro	O
CP32320177080008PA.txt	Dr.	O
CP32320177080008PA.txt	JOSÉ	B-PESSOA
CP32320177080008PA.txt	COÊLHO	I-PESSOA
CP32320177080008PA.txt	FERREIRA	I-PESSOA
CP32320177080008PA.txt	.	O
CP32320177080008PA.txt	Presentes	O
CP32320177080008PA.txt	os	O
CP32320177080008PA.txt	Ministros	O
CP32320177080008PA.txt	William	B-PESSOA
CP32320177080008PA.txt	de	I-PESSOA
CP32320177080008PA.txt	Oliveira	I-PESSOA
CP32320177080008PA.txt	Barros	I-PESSOA
CP32320177080008PA.txt	,	O
CP32320177080008PA.txt	Álvaro	B-PESSOA
CP32320177080008PA.txt	Luiz	I-PESSOA
CP32320177080008PA.txt	Pinto	I-PESSOA
CP32320177080008PA.txt	,	O
CP32320177080008PA.txt	Artur	B-PESSOA
CP32320177080008PA.txt	Vidigal	I-PESSOA
CP32320177080008PA.txt	de	I-PESSOA
CP32320177080008PA.txt	Oliveira	I-PESSOA
CP32320177080008PA.txt	,	O
CP32320177080008PA.txt	Cleonilson	B-PESSOA
CP32320177080008PA.txt	Nicácio	I-PESSOA
CP32320177080008PA.txt	Silva	I-PESSOA
CP32320177080008PA.txt	,	O
CP32320177080008PA.txt	Marcus	B-PESSOA
CP32320177080008PA.txt	Vinicius	I-PESSOA
CP32320177080008PA.txt	Oliveira	I-PESSOA
CP32320177080008PA.txt	dos	I-PESSOA
CP32320177080008PA.txt	Santos	I-PESSOA
CP32320177080008PA.txt	,	O
CP32320177080008PA.txt	Luis	B-PESSOA
CP32320177080008PA.txt	Carlos	I-PESSOA
CP32320177080008PA.txt	Gomes	I-PESSOA
CP32320177080008PA.txt	Mattos	I-PESSOA
CP32320177080008PA.txt	,	O
CP32320177080008PA.txt	Lúcio	B-PESSOA
CP32320177080008PA.txt	Mário	I-PESSOA
CP32320177080008PA.txt	de	I-PESSOA
CP32320177080008PA.txt	Barros	I-PESSOA
CP32320177080008PA.txt	Góes	I-PESSOA
CP32320177080008PA.txt	,	O
CP32320177080008PA.txt	José	B-PESSOA
CP32320177080008PA.txt	Barroso	I-PESSOA
CP32320177080008PA.txt	Filho	I-PESSOA
CP32320177080008PA.txt	,	O
CP32320177080008PA.txt	Odilson	B-PESSOA
CP32320177080008PA.txt	Sampaio	I-PESSOA
CP32320177080008PA.txt	Benzi	I-PESSOA
CP32320177080008PA.txt	,	O
CP32320177080008PA.txt	Carlos	B-PESSOA
CP32320177080008PA.txt	Augusto	I-PESSOA
CP32320177080008PA.txt	de	I-PESSOA
CP32320177080008PA.txt	Sousa	I-PESSOA
CP32320177080008PA.txt	,	O
CP32320177080008PA.txt	Francisco	B-PESSOA
CP32320177080008PA.txt	Joseli	I-PESSOA
CP32320177080008PA.txt	Parente	I-PESSOA
CP32320177080008PA.txt	Camelo	I-PESSOA
CP32320177080008PA.txt	e	O
CP32320177080008PA.txt	Péricles	B-PESSOA
CP32320177080008PA.txt	Aurélio	I-PESSOA
CP32320177080008PA.txt	Lima	I-PESSOA
CP32320177080008PA.txt	de	I-PESSOA
CP32320177080008PA.txt	Queiroz	I-PESSOA
CP32320177080008PA.txt	.	O
CP32320177080008PA.txt	Ausentes	O
CP32320177080008PA.txt	,	O
CP32320177080008PA.txt	justificadamente	O
CP32320177080008PA.txt	,	O
CP32320177080008PA.txt	os	O
CP32320177080008PA.txt	Ministros	O
CP32320177080008PA.txt	Maria	B-PESSOA
CP32320177080008PA.txt	Elizabeth	I-PESSOA
CP32320177080008PA.txt	Guimarães	I-PESSOA
CP32320177080008PA.txt	Teixeira	I-PESSOA
CP32320177080008PA.txt	Rocha	I-PESSOA
CP32320177080008PA.txt	e	O
CP32320177080008PA.txt	Marco	B-PESSOA
CP32320177080008PA.txt	Antônio	I-PESSOA
CP32320177080008PA.txt	de	I-PESSOA
CP32320177080008PA.txt	Farias	I-PESSOA
CP32320177080008PA.txt	.	O
CP32320177080008PA.txt	Presente	O
CP32320177080008PA.txt	o	O
CP32320177080008PA.txt	Subprocurador-Geral	O
CP32320177080008PA.txt	da	O
CP32320177080008PA.txt	Justiça	O
CP32320177080008PA.txt	Militar	O
CP32320177080008PA.txt	,	O
CP32320177080008PA.txt	designado	O
CP32320177080008PA.txt	,	O
CP32320177080008PA.txt	Dr.	O
CP32320177080008PA.txt	Alexandre	B-PESSOA
CP32320177080008PA.txt	Carlos	I-PESSOA
CP32320177080008PA.txt	Umberto	I-PESSOA
CP32320177080008PA.txt	Concesi	I-PESSOA
CP32320177080008PA.txt	.	O
CP32320177080008PA.txt	CORREIÇÃO	B-JURISPRUDENCIA
CP32320177080008PA.txt	PARCIAL	I-JURISPRUDENCIA
CP32320177080008PA.txt	N°	I-JURISPRUDENCIA
CP32320177080008PA.txt	3-23.2017.7.08.0008	I-JURISPRUDENCIA
CP32320177080008PA.txt	-	I-JURISPRUDENCIA
CP32320177080008PA.txt	PA	I-JURISPRUDENCIA
CP32320177080008PA.txt	-	O
CP32320177080008PA.txt	Relator	O
CP32320177080008PA.txt	Ministro	O
CP32320177080008PA.txt	JOSÉ	B-PESSOA
CP32320177080008PA.txt	BARROSO	I-PESSOA
CP32320177080008PA.txt	FILHO	I-PESSOA
CP32320177080008PA.txt	.	O
CP32320177080008PA.txt	REQUERENTE	O
CP32320177080008PA.txt	:	O
CP32320177080008PA.txt	O	O
CP32320177080008PA.txt	Ministério	B-ORGANIZACAO
CP32320177080008PA.txt	Público	I-ORGANIZACAO
CP32320177080008PA.txt	Militar	I-ORGANIZACAO
CP32320177080008PA.txt	.	O
CP32320177080008PA.txt	REQUERIDA	O
CP32320177080008PA.txt	:	O
CP32320177080008PA.txt	A	O
CP32320177080008PA.txt	Decisão	O
CP32320177080008PA.txt	do	O
CP32320177080008PA.txt	Conselho	B-ORGANIZACAO
CP32320177080008PA.txt	Permanente	I-ORGANIZACAO
CP32320177080008PA.txt	de	I-ORGANIZACAO
